label,mtang1,mtang2,move,posid,direction,speed,motor,angle,xpix,ypix,xytgt,peaks,fwhm
arcphi15-20230525-160041,0.000000,0.000000,20230525-160222,4852,ccw,cruise,phi,15.000000,1809.114932,891.195383,0,80002.7199,3.8530
arcphi15-20230525-160041,0.000000,0.000000,20230525-160231,4852,ccw,cruise,phi,15.000000,1817.579754,915.363522,0,81578.8895,3.9474
arcphi15-20230525-160041,0.000000,0.000000,20230525-160240,4852,ccw,cruise,phi,15.000000,1832.739931,936.049257,0,80406.2431,3.9481
arcphi15-20230525-160041,0.000000,0.000000,20230525-160249,4852,ccw,cruise,phi,15.000000,1853.267140,951.443584,0,80163.1282,3.7946
arcphi15-20230525-160041,0.000000,0.000000,20230525-160258,4852,ccw,cruise,phi,15.000000,1877.521562,960.215970,0,79647.6624,3.7934
arcphi15-20230525-160041,0.000000,0.000000,20230525-160307,4852,ccw,cruise,phi,15.000000,1903.136098,961.547664,0,79229.3368,3.7036
arcphi15-20230525-160041,0.000000,0.000000,20230525-160315,4852,ccw,cruise,phi,15.000000,1928.027137,955.297703,0,79117.9291,3.6544
arcphi15-20230525-160041,0.000000,0.000000,20230525-160324,4852,ccw,cruise,phi,15.000000,1949.917268,942.109612,0,79294.7658,3.6093
arcphi15-20230525-160041,0.000000,0.000000,20230525-160333,4852,ccw,cruise,phi,15.000000,1966.958422,923.032868,0,79716.6356,3.5730
arcphi15-20230525-160041,0.000000,0.000000,20230525-160342,4852,ccw,cruise,phi,15.000000,1977.675624,899.888624,0,79010.4254,3.5852
arcph15-20230525-161037,0.000000,0.000000,20230525-161040,4852,cw,cruise,phi,0.000000,1977.687367,899.884878,0,79008.3479,3.5828
arcph15-20230525-161037,0.000000,0.000000,20230525-161051,4852,cw,cruise,phi,15.000000,1968.095276,921.237845,0,79105.3066,3.5715
arcph15-20230525-161037,0.000000,0.000000,20230525-161101,4852,cw,cruise,phi,15.000000,1951.533593,940.737664,0,78530.4705,3.6315
arcph15-20230525-161037,0.000000,0.000000,20230525-161109,4852,cw,cruise,phi,15.000000,1929.948177,954.463304,0,78629.2951,3.6579
arcph15-20230525-161037,0.000000,0.000000,20230525-161118,4852,cw,cruise,phi,15.000000,1905.192723,961.283008,0,79359.8637,3.6837
arcph15-20230525-161037,0.000000,0.000000,20230525-161127,4852,cw,cruise,phi,15.000000,1879.570622,960.631257,0,79107.1914,3.7483
arcph15-20230525-161037,0.000000,0.000000,20230525-161135,4852,cw,cruise,phi,15.000000,1855.162082,952.431239,0,79512.3329,3.7584
arcph15-20230525-161037,0.000000,0.000000,20230525-161144,4852,cw,cruise,phi,15.000000,1834.202826,937.496281,0,79825.3473,3.7870
arcph15-20230525-161037,0.000000,0.000000,20230525-161153,4852,cw,cruise,phi,15.000000,1818.582716,917.203044,0,80544.7987,3.9141
arcph15-20230525-161037,0.000000,0.000000,20230525-161202,4852,cw,cruise,phi,15.000000,1809.537437,893.239605,0,81034.5124,3.9799
arcph15-20230525-161037,0.000000,0.000000,20230525-161211,4852,cw,cruise,phi,15.000000,1807.855166,867.659143,0,79843.6368,3.8482
arcph15-20230525-161037,0.000000,0.000000,20230525-161220,4852,ccw,cruise,phi,15.000000,1809.152721,891.212325,0,79979.3291,3.8613
arcph15-20230525-161037,0.000000,0.000000,20230525-161229,4852,ccw,cruise,phi,15.000000,1817.614633,915.368991,0,81391.9386,3.9532
arcph15-20230525-161037,0.000000,0.000000,20230525-161238,4852,ccw,cruise,phi,15.000000,1832.777823,936.034824,0,80325.5103,3.9294
arcph15-20230525-161037,0.000000,0.000000,20230525-161247,4852,ccw,cruise,phi,15.000000,1853.312429,951.455452,0,80481.3797,3.7903
arcph15-20230525-161037,0.000000,0.000000,20230525-161255,4852,ccw,cruise,phi,15.000000,1877.564866,960.213608,0,79757.7155,3.7924
arcph15-20230525-161037,0.000000,0.000000,20230525-161304,4852,ccw,cruise,phi,15.000000,1903.170203,961.566168,0,79287.8139,3.7038
arcph15-20230525-161037,0.000000,0.000000,20230525-161313,4852,ccw,cruise,phi,15.000000,1928.041697,955.287494,0,79065.4152,3.6550
arcph15-20230525-161037,0.000000,0.000000,20230525-161322,4852,ccw,cruise,phi,15.000000,1949.956716,942.100304,0,79682.2609,3.6133
arcph15-20230525-161037,0.000000,0.000000,20230525-161331,4852,ccw,cruise,phi,15.000000,1967.000294,922.985067,0,79386.3847,3.5733
arcph15-20230525-161037,0.000000,0.000000,20230525-161340,4852,ccw,cruise,phi,15.000000,1977.719069,899.876139,0,78706.7653,3.5830
arcph15-20230525-162838,0.000000,0.000000,20230525-162840,4852,cw,cruise,phi,0.000000,1977.602691,899.929302,0,78371.8148,3.5884
arcph15-20230525-162838,0.000000,0.000000,20230525-162849,4852,cw,cruise,phi,15.000000,1968.047112,921.239088,0,78954.1779,3.5832
arcph15-20230525-162838,0.000000,0.000000,20230525-162858,4852,cw,cruise,phi,15.000000,1951.471078,940.780749,0,78825.9715,3.6267
arcph15-20230525-162838,0.000000,0.000000,20230525-162907,4852,cw,cruise,phi,15.000000,1929.892423,954.507611,0,78661.4056,3.6483
arcph15-20230525-162838,0.000000,0.000000,20230525-162915,4852,cw,cruise,phi,15.000000,1905.141761,961.347822,0,79225.1648,3.6735
arcph15-20230525-162838,0.000000,0.000000,20230525-162924,4852,cw,cruise,phi,15.000000,1879.493689,960.680381,0,79441.2758,3.7419
arcph15-20230525-162838,0.000000,0.000000,20230525-162933,4852,cw,cruise,phi,15.000000,1855.086276,952.491261,0,79297.5107,3.7649
arcph15-20230525-162838,0.000000,0.000000,20230525-162942,4852,cw,cruise,phi,15.000000,1834.132207,937.547009,0,79684.0349,3.7952
arcph15-20230525-162838,0.000000,0.000000,20230525-162951,4852,cw,cruise,phi,15.000000,1818.529544,917.257551,0,80844.5547,3.9539
arcph15-20230525-162838,0.000000,0.000000,20230525-163000,4852,cw,cruise,phi,15.000000,1809.468064,893.293520,0,81407.4264,3.9601
arcph15-20230525-162838,0.000000,0.000000,20230525-163009,4852,cw,cruise,phi,15.000000,1807.789042,867.715923,0,80259.6656,3.8544
arcph15-20230525-162838,0.000000,0.000000,20230525-163018,4852,ccw,cruise,phi,15.000000,1809.075413,891.246814,0,79745.6353,3.8571
arcph15-20230525-162838,0.000000,0.000000,20230525-163027,4852,ccw,cruise,phi,15.000000,1817.548888,915.424644,0,82152.2125,3.9276
arcph15-20230525-162838,0.000000,0.000000,20230525-163035,4852,ccw,cruise,phi,15.000000,1832.722184,936.104980,0,80321.9899,3.9504
arcph15-20230525-162838,0.000000,0.000000,20230525-163044,4852,ccw,cruise,phi,15.000000,1853.254887,951.513656,0,80456.4850,3.8239
arcph15-20230525-162838,0.000000,0.000000,20230525-163053,4852,ccw,cruise,phi,15.000000,1877.506911,960.244790,0,79753.8062,3.7986
arcph15-20230525-162838,0.000000,0.000000,20230525-163102,4852,ccw,cruise,phi,15.000000,1903.107295,961.603333,0,79330.5927,3.7104
arcph15-20230525-162838,0.000000,0.000000,20230525-163111,4852,ccw,cruise,phi,15.000000,1927.994637,955.321561,0,78963.8522,3.6565
arcph15-20230525-162838,0.000000,0.000000,20230525-163120,4852,ccw,cruise,phi,15.000000,1949.889234,942.132676,0,79170.4633,3.6116
arcph15-20230525-162838,0.000000,0.000000,20230525-163129,4852,ccw,cruise,phi,15.000000,1966.923367,923.044302,0,79795.4144,3.5714
arcph15-20230525-162838,0.000000,0.000000,20230525-163138,4852,ccw,cruise,phi,15.000000,1977.639371,899.886727,0,78619.0503,3.5784
arcph15-20230525-172839,0.000000,0.000000,20230525-172841,4852,cw,cruise,phi,0.000000,1977.963974,899.898806,0,79159.2267,3.5473
arcph15-20230525-172839,0.000000,0.000000,20230525-172851,4852,cw,cruise,phi,15.000000,1968.361943,921.253733,0,78592.3670,3.5914
arcph15-20230525-172839,0.000000,0.000000,20230525-172859,4852,cw,cruise,phi,15.000000,1951.837252,940.807034,0,78939.4751,3.6128
arcph15-20230525-172839,0.000000,0.000000,20230525-172908,4852,cw,cruise,phi,15.000000,1930.199538,954.558058,0,78851.8022,3.6583
arcph15-20230525-172839,0.000000,0.000000,20230525-172917,4852,cw,cruise,phi,15.000000,1905.529358,961.378859,0,78983.1659,3.7096
arcph15-20230525-172839,0.000000,0.000000,20230525-172925,4852,cw,cruise,phi,15.000000,1879.873593,960.727649,0,79175.9381,3.7040
arcph15-20230525-172839,0.000000,0.000000,20230525-172934,4852,cw,cruise,phi,15.000000,1855.444270,952.546679,0,79782.7384,3.7834
arcph15-20230525-172839,0.000000,0.000000,20230525-172943,4852,cw,cruise,phi,15.000000,1834.501440,937.646366,0,80692.4042,3.8166
arcph15-20230525-172839,0.000000,0.000000,20230525-172952,4852,cw,cruise,phi,15.000000,1818.869926,917.314782,0,79899.7180,3.8550
arcph15-20230525-172839,0.000000,0.000000,20230525-173001,4852,cw,cruise,phi,15.000000,1809.815826,893.368720,0,80845.6078,3.9159
arcph15-20230525-172839,0.000000,0.000000,20230525-173010,4852,cw,cruise,phi,15.000000,1808.126506,867.784860,0,79914.3555,3.8513
arcph15-20230525-172839,0.000000,0.000000,20230525-173019,4852,ccw,cruise,phi,15.000000,1809.415173,891.335456,0,81187.9940,3.9014
arcph15-20230525-172839,0.000000,0.000000,20230525-173028,4852,ccw,cruise,phi,15.000000,1817.889933,915.486304,0,80500.4162,3.9276
arcph15-20230525-172839,0.000000,0.000000,20230525-173037,4852,ccw,cruise,phi,15.000000,1833.052285,936.142393,0,80265.4600,3.8877
arcph15-20230525-172839,0.000000,0.000000,20230525-173045,4852,ccw,cruise,phi,15.000000,1853.630555,951.581190,0,80830.6261,3.8110
arcph15-20230525-172839,0.000000,0.000000,20230525-173054,4852,ccw,cruise,phi,15.000000,1877.861704,960.321334,0,79309.8597,3.7551
arcph15-20230525-172839,0.000000,0.000000,20230525-173103,4852,ccw,cruise,phi,15.000000,1903.463013,961.675440,0,79517.8405,3.7309
arcph15-20230525-172839,0.000000,0.000000,20230525-173112,4852,ccw,cruise,phi,15.000000,1928.305976,955.353670,0,79283.5509,3.6818
arcph15-20230525-172839,0.000000,0.000000,20230525-173121,4852,ccw,cruise,phi,15.000000,1950.207797,942.169486,0,78904.0004,3.6184
arcph15-20230525-172839,0.000000,0.000000,20230525-173130,4852,ccw,cruise,phi,15.000000,1967.268782,923.068718,0,79055.3813,3.5915
arcph15-20230525-172839,0.000000,0.000000,20230525-173139,4852,ccw,cruise,phi,15.000000,1977.969557,899.923364,0,79160.7730,3.5532
curreposition-20230525-182616,0.000000,0.000000,20230525-182618,4852,cw,cruise,theta,0.000000,1979.546314,899.483562,0,77059.3413,3.6164
curreposition-20230525-183029,0.000000,0.000000,20230525-183031,4852,cw,cruise,theta,0.000000,1807.966558,906.050330,0,79989.3058,3.9241
curreposition-20230525-190851,0.000000,0.000000,20230525-190903,4852,cw,cruise,theta,0.000000,1977.919294,883.716491,0,79002.4496,3.5634
curreposition-20230525-191029,0.000000,0.000000,20230525-191031,4852,cw,cruise,theta,0.000000,1977.307552,882.530756,0,77573.5677,3.5952
curreposition-20230525-191125,0.000000,0.000000,20230525-191128,4852,cw,cruise,theta,0.000000,1977.245259,882.577020,0,78273.3871,3.5856
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191344,4852,cw,cruise,phi,0.000000,1977.232184,882.504302,0,78536.8704,3.5951
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191354,4852,cw,cruise,phi,15.000000,1982.961682,904.164041,0,79432.4216,3.5563
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191404,4852,cw,cruise,phi,15.000000,1982.375164,929.613812,0,77504.4132,3.5995
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191413,4852,cw,cruise,phi,15.000000,1974.335674,953.872495,0,79271.9548,3.5919
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191422,4852,cw,cruise,phi,15.000000,1959.512309,974.806419,0,78752.3686,3.6093
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191432,4852,ccw,cruise,phi,15.000000,1973.316838,955.857784,0,79286.9589,3.5921
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191442,4852,ccw,cruise,phi,15.000000,1982.005526,931.695190,0,79036.8659,3.5836
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191452,4852,ccw,cruise,phi,15.000000,1983.187460,906.075232,0,79160.7844,3.5569
smallarcphi15-20230525-191342,0.000000,0.000000,20230525-191502,4852,ccw,cruise,phi,15.000000,1977.267403,882.505281,0,77873.0174,3.5926
curreposition-20230525-192217,0.000000,0.000000,20230525-192219,4852,cw,cruise,theta,0.000000,1977.282258,882.408007,0,78004.2944,3.5916
arcth30-20230525-192502,0.000000,0.000000,20230525-192505,4852,cw,cruise,phi,180.000000,1816.087208,946.819834,0,80508.2329,3.9609
arcth30-20230525-192502,0.000000,0.000000,20230525-192515,4852,cw,cruise,theta,30.000000,1810.198903,854.735332,0,79958.6964,3.8200
curreposition-20230525-192751,0.000000,0.000000,20230525-192754,4852,cw,cruise,theta,0.000000,1807.476774,908.734748,0,80697.8204,3.8844
curreposition-20230525-192838,0.000000,0.000000,20230525-192840,4852,cw,cruise,theta,0.000000,1816.141768,946.851874,0,80063.7748,3.8773
curreposition-20230525-192935,0.000000,0.000000,20230525-192937,4852,cw,cruise,theta,0.000000,1816.107314,946.761822,0,80091.1053,3.8584
curreposition-20230525-193127,0.000000,0.000000,20230525-193129,4852,cw,cruise,theta,0.000000,1973.804048,954.933027,0,79193.5193,3.5738
curreposition-20230525-193159,0.000000,0.000000,20230525-193202,4852,cw,cruise,theta,0.000000,1980.977754,893.228136,0,79093.0838,3.5660
curreposition-20230525-193308,0.000000,0.000000,20230525-193310,4852,cw,cruise,theta,0.000000,1977.373119,882.517019,0,77321.1262,3.6080
arcth30-20230525-193423,0.000000,0.000000,20230525-193426,4852,cw,cruise,phi,180.000000,1815.760849,945.836845,0,80669.2099,3.9819
arcth30-20230525-193423,0.000000,0.000000,20230525-193436,4852,cw,cruise,theta,30.000000,1810.372278,853.765711,0,80116.8543,3.8442
arcth30-20230525-193423,0.000000,0.000000,20230525-193446,4852,cw,cruise,theta,30.000000,1858.938833,767.188601,0,79221.7245,3.6121
arcth30-20230525-193423,0.000000,0.000000,20230525-193457,4852,cw,cruise,theta,30.000000,1947.631812,722.378172,0,80444.2114,3.6994
arcth30-20230525-193423,0.000000,0.000000,20230525-193507,4852,cw,cruise,theta,30.000000,2046.556192,734.907530,0,78569.5005,3.5127
arcth30-20230525-193423,0.000000,0.000000,20230525-193517,4852,cw,cruise,theta,30.000000,2121.337804,800.345601,0,76979.3598,3.5052
arcth30-20230525-193423,0.000000,0.000000,20230525-193526,4852,cw,cruise,theta,30.000000,2146.883019,896.815500,0,78964.9593,3.4831
arcth30-20230525-193423,0.000000,0.000000,20230525-193536,4852,cw,cruise,theta,30.000000,2114.196816,990.778235,0,78767.3346,3.5289
arcth30-20230525-193423,0.000000,0.000000,20230525-193546,4852,cw,cruise,theta,30.000000,2034.144494,1050.602462,0,78843.0291,3.6283
arcth30-20230525-193423,0.000000,0.000000,20230525-193556,4852,cw,cruise,theta,30.000000,1934.699959,1055.301667,0,79582.2003,3.6645
arcth30-20230525-193423,0.000000,0.000000,20230525-193606,4852,cw,cruise,theta,30.000000,1849.842707,1003.832355,0,79975.3349,3.7788
arcth30-20230525-193423,0.000000,0.000000,20230525-193617,4852,ccw,cruise,theta,30.000000,1930.359932,1054.149581,0,79435.0147,3.7055
arcth30-20230525-193423,0.000000,0.000000,20230525-193626,4852,ccw,cruise,theta,30.000000,2029.480991,1052.173227,0,78557.1165,3.6162
arcth30-20230525-193423,0.000000,0.000000,20230525-193636,4852,ccw,cruise,theta,30.000000,2111.130785,994.821388,0,79044.1774,3.5319
arcth30-20230525-193423,0.000000,0.000000,20230525-193646,4852,ccw,cruise,theta,30.000000,2146.616624,901.700728,0,77381.6874,3.5158
arcth30-20230525-193423,0.000000,0.000000,20230525-193656,4852,ccw,cruise,theta,30.000000,2124.076290,804.897657,0,79315.1344,3.4428
arcth30-20230525-193423,0.000000,0.000000,20230525-193706,4852,ccw,cruise,theta,30.000000,2051.213524,737.083529,0,79110.3811,3.4678
arcth30-20230525-193423,0.000000,0.000000,20230525-193716,4852,ccw,cruise,theta,30.000000,1952.723216,721.617829,0,78051.1493,3.5712
arcth30-20230525-193423,0.000000,0.000000,20230525-193726,4852,ccw,cruise,theta,30.000000,1862.602967,763.808961,0,79825.5963,3.7942
arcth30-20230525-193423,0.000000,0.000000,20230525-193737,4852,ccw,cruise,theta,30.000000,1811.591717,848.748324,0,80244.7012,3.8546
arcth30-20230525-193423,0.000000,0.000000,20230525-193746,4852,ccw,cruise,theta,30.000000,1815.710928,945.634882,0,80825.9321,3.8674
arcth30-20230525-193423,0.000000,0.000000,20230525-193756,4852,ccw,cruise,phi,180.000000,1977.612649,882.796935,0,78168.4197,3.5922
curreposition-20230526-143132,0.000000,0.000000,20230526-143134,4852,cw,cruise,theta,0.000000,1977.622915,882.855235,0,78649.1516,3.5810
arcph15-20230526-143305,0.000000,0.000000,20230526-143307,4852,cw,cruise,phi,0.000000,1977.635552,882.856849,0,78348.5694,3.5906
arcph15-20230526-143305,0.000000,0.000000,20230526-143315,4852,cw,cruise,phi,15.000000,1983.205308,905.571561,0,78471.3301,3.5916
arcph15-20230526-143305,0.000000,0.000000,20230526-143324,4852,cw,cruise,phi,15.000000,1982.160015,931.157307,0,78732.6067,3.5608
arcph15-20230526-143305,0.000000,0.000000,20230526-143333,4852,cw,cruise,phi,15.000000,1973.642835,955.243282,0,78597.1578,3.6055
arcph15-20230526-143305,0.000000,0.000000,20230526-143343,4852,cw,cruise,phi,15.000000,1958.350849,975.893194,0,79040.7700,3.6247
arcph15-20230526-143305,0.000000,0.000000,20230526-143352,4852,cw,cruise,phi,15.000000,1937.768818,991.071706,0,79066.0860,3.6469
arcph15-20230526-143305,0.000000,0.000000,20230526-143400,4852,cw,cruise,phi,15.000000,1913.577482,999.656447,0,78834.9361,3.7011
arcph15-20230526-143305,0.000000,0.000000,20230526-143410,4852,cw,cruise,phi,15.000000,1887.981532,1000.800344,0,79248.3984,3.6971
arcph15-20230526-143305,0.000000,0.000000,20230526-143420,4852,cw,cruise,phi,15.000000,1863.051433,994.374368,0,79480.0318,3.7559
arcph15-20230526-143305,0.000000,0.000000,20230526-143430,4852,cw,cruise,phi,15.000000,1841.111231,981.023606,0,80106.5789,3.7860
arcph15-20230526-143305,0.000000,0.000000,20230526-143440,4852,cw,cruise,phi,15.000000,1824.069911,961.909161,0,80223.6238,3.8384
arcph15-20230526-143305,0.000000,0.000000,20230526-143450,4852,ccw,cruise,phi,15.000000,1839.600211,979.710145,0,80441.5014,3.8380
arcph15-20230526-143305,0.000000,0.000000,20230526-143500,4852,ccw,cruise,phi,15.000000,1861.094636,993.521053,0,79721.7085,3.8071
arcph15-20230526-143305,0.000000,0.000000,20230526-143510,4852,ccw,cruise,phi,15.000000,1885.869820,1000.520634,0,79166.7183,3.7434
arcph15-20230526-143305,0.000000,0.000000,20230526-143519,4852,ccw,cruise,phi,15.000000,1911.552692,1000.005311,0,79317.5631,3.7517
arcph15-20230526-143305,0.000000,0.000000,20230526-143527,4852,ccw,cruise,phi,15.000000,1936.008405,992.021629,0,80029.0497,3.6352
arcph15-20230526-143305,0.000000,0.000000,20230526-143535,4852,ccw,cruise,phi,15.000000,1956.933265,977.320160,0,79056.3884,3.6426
arcph15-20230526-143305,0.000000,0.000000,20230526-143544,4852,ccw,cruise,phi,15.000000,1972.642009,957.135381,0,78694.2147,3.6071
arcph15-20230526-143305,0.000000,0.000000,20230526-143554,4852,ccw,cruise,phi,15.000000,1981.775108,933.190103,0,78938.5885,3.5805
arcph15-20230526-143305,0.000000,0.000000,20230526-143603,4852,ccw,cruise,phi,15.000000,1983.461512,907.704071,0,77788.6694,3.5961
arcph15-20230526-143305,0.000000,0.000000,20230526-143613,4852,ccw,cruise,phi,15.000000,1977.649048,882.839770,0,78455.7634,3.5808
curreposition-20230526-145057,0.000000,0.000000,20230526-145100,4852,cw,cruise,theta,0.000000,1977.685754,882.821521,0,78609.8819,3.5864
arcth30-20230526-145123,0.000000,0.000000,20230526-145125,4852,cw,cruise,phi,180.000000,1815.780440,945.702351,0,80875.9743,3.9706
arcth30-20230526-145123,0.000000,0.000000,20230526-145135,4852,cw,cruise,theta,30.000000,1810.478862,853.859461,0,80027.8395,3.8651
arcth30-20230526-145123,0.000000,0.000000,20230526-145145,4852,cw,cruise,theta,30.000000,1859.017853,767.247277,0,78954.7691,3.6204
arcth30-20230526-145123,0.000000,0.000000,20230526-145155,4852,cw,cruise,theta,30.000000,1947.704683,722.469192,0,80174.4752,3.6882
arcth30-20230526-145123,0.000000,0.000000,20230526-145205,4852,cw,cruise,theta,30.000000,2046.621947,734.962928,0,78761.9243,3.5139
arcth30-20230526-145123,0.000000,0.000000,20230526-145215,4852,cw,cruise,theta,30.000000,2121.433455,800.420510,0,76530.1017,3.5210
arcth30-20230526-145123,0.000000,0.000000,20230526-145225,4852,cw,cruise,theta,30.000000,2146.950454,896.839516,0,79278.9774,3.4779
arcth30-20230526-145123,0.000000,0.000000,20230526-145235,4852,cw,cruise,theta,30.000000,2114.293219,990.811082,0,78348.7731,3.5373
arcth30-20230526-145123,0.000000,0.000000,20230526-145245,4852,cw,cruise,theta,30.000000,2034.237312,1050.670676,0,78569.4832,3.6138
arcth30-20230526-145123,0.000000,0.000000,20230526-145254,4852,cw,cruise,theta,30.000000,1934.802593,1055.381594,0,79555.8945,3.6773
arcth30-20230526-145123,0.000000,0.000000,20230526-145304,4852,cw,cruise,theta,30.000000,1849.921587,1003.877755,0,79930.4186,3.7802
arcth30-20230526-145123,0.000000,0.000000,20230526-145313,4852,ccw,cruise,theta,30.000000,1930.505729,1054.214323,0,79324.9166,3.6985
arcth30-20230526-145123,0.000000,0.000000,20230526-145322,4852,ccw,cruise,theta,30.000000,2029.587898,1052.210027,0,78749.8258,3.6240
arcth30-20230526-145123,0.000000,0.000000,20230526-145331,4852,ccw,cruise,theta,30.000000,2111.226979,994.864495,0,78971.7610,3.5190
arcth30-20230526-145123,0.000000,0.000000,20230526-145341,4852,ccw,cruise,theta,30.000000,2146.712730,901.702689,0,77702.9282,3.5125
arcth30-20230526-145123,0.000000,0.000000,20230526-145351,4852,ccw,cruise,theta,30.000000,2124.132536,804.942154,0,79158.3033,3.4479
arcth30-20230526-145123,0.000000,0.000000,20230526-145401,4852,ccw,cruise,theta,30.000000,2051.252232,737.113480,0,78991.7363,3.4719
arcth30-20230526-145123,0.000000,0.000000,20230526-145411,4852,ccw,cruise,theta,30.000000,1952.793831,721.714240,0,78809.7421,3.5418
arcth30-20230526-145123,0.000000,0.000000,20230526-145421,4852,ccw,cruise,theta,30.000000,1862.660029,763.898750,0,79847.1278,3.8738
arcth30-20230526-145123,0.000000,0.000000,20230526-145430,4852,ccw,cruise,theta,30.000000,1811.669155,848.836101,0,79552.4886,3.8085
arcth30-20230526-145123,0.000000,0.000000,20230526-145443,4852,ccw,cruise,theta,30.000000,1815.790106,945.711623,0,80316.0266,3.8709
arcth30-20230526-145123,0.000000,0.000000,20230526-145453,4852,ccw,cruise,phi,180.000000,1977.700031,882.828221,0,78613.2850,3.5834
curreposition-20230526-152932,0.000000,0.000000,20230526-152934,4852,cw,cruise,theta,0.000000,1977.585670,882.873618,0,78491.1311,3.5869
curreposition-20230526-153027,0.000000,0.000000,20230526-153029,4852,cw,cruise,theta,0.000000,1831.227505,971.436273,0,79930.4689,3.8148
curreposition-20230526-153236,0.000000,0.000000,20230526-153239,4852,cw,cruise,theta,0.000000,1831.216455,971.423050,0,79820.7121,3.8079
curreposition-20230526-153402,0.000000,0.000000,20230526-153404,4852,cw,cruise,theta,0.000000,1831.283062,971.584978,0,80183.7914,3.8175
curreposition-20230526-155550,0.000000,0.000000,20230526-155552,4852,cw,cruise,theta,0.000000,1977.462401,882.327297,0,77558.7277,3.6121
curreposition-20230526-155628,0.000000,0.000000,20230526-155631,4852,cw,cruise,theta,0.000000,1977.512093,882.303882,0,77585.4405,3.6031
curreposition-20230526-155657,0.000000,0.000000,20230526-155700,4852,cw,cruise,theta,0.000000,1977.520266,882.280996,0,77583.9831,3.6037
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-155922,4852,cw,cruise,phi,116.333452,1889.236495,1000.837532,1,79454.3677,3.7161
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-155936,4852,cw,cruise,phi,7.931911,1874.340160,998.127265,1,79275.6611,3.7521
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-155950,4852,ccw,cruise,phi,16.916770,1900.593036,1000.999636,1,79227.7923,3.7525
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-160004,4852,ccw,cruise,phi,7.248688,1914.604089,999.398470,1,79224.3414,3.7189
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-160019,4852,cw,cruise,phi,5.573683,1905.428686,1000.894833,1,79387.5834,3.7265
xy_60_zig-20230526-155914,0.000000,0.000000,20230526-160033,4852,ccw,cruise,phi,6.165498,1915.545181,999.166381,1,79098.4675,3.7188
xy_12-20230526-160238,0.000000,0.000000,20230526-160247,4852,cw,cruise,phi,71.102056,1840.190330,980.022879,1,79653.3340,3.7952
xy_12-20230526-160238,0.000000,0.000000,20230526-160300,4852,cw,cruise,phi,-2.409604,1840.192531,980.022750,1,79563.0030,3.8004
curreposition-20230526-161536,0.000000,0.000000,20230526-161539,4852,cw,cruise,theta,0.000000,1981.295573,896.771161,0,78773.6972,3.5857
curreposition-20230526-161627,0.000000,0.000000,20230526-161629,4852,cw,cruise,theta,0.000000,1981.314105,896.808421,0,78686.5397,3.5921
curreposition-20230526-161735,0.000000,0.000000,20230526-161737,4852,cw,cruise,theta,0.000000,1976.996878,882.523542,0,78112.8749,3.5844
getpic-20230526-161900,0.000000,0.000000,20230526-161902,4852,cw,cruise,theta,0.000000,1977.003449,882.504762,0,78163.3454,3.5848
getpic-20230526-161931,0.000000,0.000000,20230526-161934,4852,cw,cruise,theta,0.000000,1815.442691,946.169891,0,81155.8460,4.0321
xy_12-20230526-172619,0.000000,0.000000,20230526-172626,4852,cw,cruise,phi,61.603397,1824.341195,830.723569,1,80416.6815,3.8481
xy_12-20230526-172619,0.000000,0.000000,20230526-172640,4852,cw,cruise,phi,-3.431933,1821.646661,942.446659,1,82020.4580,3.9225
xy_12-20230526-172619,0.000000,0.000000,20230526-172654,4852,cw,cruise,phi,-3.085759,1922.893187,736.040568,1,79376.6060,3.5583
xy_12-20230526-172619,0.000000,0.000000,20230526-172706,4852,ccw,cruise,phi,94.764468,1921.123868,840.952427,1,79980.3074,3.7508
xy_12-20230526-172619,0.000000,0.000000,20230526-172719,4852,ccw,cruise,phi,-3.114224,1923.641077,942.144602,1,79425.2973,3.7270
xy_12-20230526-172619,0.000000,0.000000,20230526-172733,4852,cw,cruise,phi,95.053317,1916.269553,1042.201643,1,79548.9116,3.6765
xy_12-20230526-172619,0.000000,0.000000,20230526-172746,4852,cw,cruise,phi,-2.489842,2024.888002,734.349876,1,78808.1357,3.5053
xy_12-20230526-172619,0.000000,0.000000,20230526-172800,4852,ccw,cruise,phi,94.362017,2026.271447,834.683817,1,80020.7681,3.6779
xy_12-20230526-172619,0.000000,0.000000,20230526-172814,4852,ccw,cruise,phi,-3.001776,2028.142867,944.112068,1,79031.2290,3.5308
xy_12-20230526-172619,0.000000,0.000000,20230526-172828,4852,cw,cruise,phi,94.894354,2020.072699,1047.830837,1,79687.1992,3.5993
xy_12-20230526-172619,0.000000,0.000000,20230526-172842,4852,cw,cruise,phi,-2.215655,2130.288495,835.557538,1,77042.8365,3.5049
