label,mount,move,posid,direction,speed,motor,angle,xpix,ypix,peaks,fwhm
arcth30-20230309-184358,0,20230309-184450,4852,cw,cruise,theta,30,2134.944194624932,821.9106092721313,71652.7673,3.2245
arcth30-20230309-184358,0,20230309-184500,4852,cw,cruise,theta,30,2145.337665268098,921.4083244434572,72628.2632,3.2368
arcth30-20230309-184358,0,20230309-184510,4852,cw,cruise,theta,30,2098.4151233674183,1009.4634918102752,73140.6141,3.2806
arcth30-20230309-184358,0,20230309-184520,4852,cw,cruise,theta,30,2009.9621740102607,1056.3531564705365,72375.8306,3.3439
arcth30-20230309-184358,0,20230309-184530,4852,cw,cruise,theta,30,1910.4784988426125,1045.649319765202,73711.8002,3.4393
arcth30-20230309-184358,0,20230309-184540,4852,cw,cruise,theta,30,1834.41010314572,981.4922395473725,75945.1451,3.6769
arcth30-20230309-184358,0,20230309-184550,4852,ccw,cruise,theta,30,1906.2546094954591,1043.7921119878827,77597.7798,3.5834
arcth30-20230309-184358,0,20230309-184600,4852,ccw,cruise,theta,30,2004.9505393274633,1057.24091175919,74160.0487,3.3430
arcth30-20230309-184358,0,20230309-184610,4852,ccw,cruise,theta,30,2094.5877519321016,1013.1417762168186,72009.3832,3.3107
arcth30-20230309-184358,0,20230309-184619,4852,ccw,cruise,theta,30,2144.298157483075,926.1721000382672,73057.3825,3.2597
arcth30-20230309-184358,0,20230309-184629,4852,ccw,cruise,theta,30,2136.948362154409,826.8893993077838,71798.4786,3.2260
arcth30-20230309-184358,0,20230309-184638,4852,ccw,cruise,theta,30,2075.2677521257324,748.3743270693956,72387.5704,3.2071
arcth30-20230309-184358,0,20230309-184648,4852,ccw,cruise,theta,30,1980.121850438866,717.7716135691796,72251.5882,3.2467
arcth30-20230309-184358,0,20230309-184658,4852,ccw,cruise,theta,30,1884.3580727750127,745.5216417657516,72967.9679,3.2605
arcth30-20230309-184358,0,20230309-184708,4852,ccw,cruise,theta,30,1820.3934797782836,822.0905013445976,72624.4285,3.4157
arcth30-20230309-184358,0,20230309-184718,4852,ccw,cruise,theta,30,1810.1298990645373,921.3618661430279,75311.4088,3.5412
arcth30-20230309-184358,0,20230309-184728,4852,ccw,cruise,phi,180,1982.1638097167445,894.3161042556552,72868.0672,3.3190
arcphi15-20230309-184940,0,20230309-184943,4852,cw,cruise,phi,0,1982.2829071800284,899.9455010599347,72285.2029,3.3196
arcphi15-20230309-184940,0,20230309-184952,4852,cw,cruise,phi,15,1979.1825963655142,928.29824962531,73569.0013,3.3243
arcphi15-20230309-184940,0,20230309-185002,4852,cw,cruise,phi,15,1966.9725517610766,954.1271265159404,74887.4701,3.3652
arcphi15-20230309-184940,0,20230309-185012,4852,cw,cruise,phi,15,1946.9729314311217,974.5575577925259,72251.2776,3.3734
arcphi15-20230309-184940,0,20230309-185022,4852,cw,cruise,phi,15,1921.3817444189406,987.4478109725346,73118.7053,3.3619
arcphi15-20230309-184940,0,20230309-185032,4852,cw,cruise,phi,15,1892.9127245667937,991.2548161134365,74116.0720,3.4255
arcphi15-20230309-184940,0,20230309-185042,4852,cw,cruise,phi,15,1864.7788243754178,985.6382032323097,74576.6823,3.4666
arcphi15-20230309-184940,0,20230309-185052,4852,cw,cruise,phi,15,1840.0391898666255,971.227910069018,77884.6149,3.5318
arcphi15-20230309-184940,0,20230309-185102,4852,cw,cruise,phi,15,1821.3124646998808,949.6261836339423,76709.0847,3.6621
arcphi15-20230309-184940,0,20230309-185112,4852,cw,cruise,phi,15,1810.6045818306152,922.9503989874713,76632.1109,3.5431
arcphi15-20230309-184940,0,20230309-185122,4852,cw,cruise,phi,15,1808.5715341400894,911.9627428694504,76603.5536,3.5490
arcphi15-20230309-184940,0,20230309-185132,4852,ccw,cruise,phi,15,1814.7456230014077,936.3893109370908,74845.5269,3.5734
arcphi15-20230309-184940,0,20230309-185142,4852,ccw,cruise,phi,15,1829.6392071316093,961.007011455802,77379.8175,3.5457
arcphi15-20230309-184940,0,20230309-185152,4852,ccw,cruise,phi,15,1851.6155778311527,979.2688838121718,79903.6401,3.8186
arcphi15-20230309-184940,0,20230309-185202,4852,ccw,cruise,phi,15,1878.4033270274842,989.5477317036925,74276.3677,3.5272
arcphi15-20230309-184940,0,20230309-185212,4852,ccw,cruise,phi,15,1907.049870013332,990.556677325399,74638.1488,3.4387
arcphi15-20230309-184940,0,20230309-185222,4852,ccw,cruise,phi,15,1934.4566988075721,982.2294912575943,74041.0597,3.3700
arcphi15-20230309-184940,0,20230309-185232,4852,ccw,cruise,phi,15,1957.6539120268458,965.3862946115148,73307.6550,3.3185
arcphi15-20230309-184940,0,20230309-185241,4852,ccw,cruise,phi,15,1974.022303266428,942.008485619468,72656.0823,3.3135
arcphi15-20230309-184940,0,20230309-185251,4852,ccw,cruise,phi,15,1981.892258712104,914.5977177055386,76888.4993,3.4852
arcphi15-20230309-184940,0,20230309-185301,4852,ccw,cruise,phi,15,1980.377271948321,886.041779058398,71921.6773,3.3303
getpic-20230309-185544,0,20230309-185546,4852,cw,cruise,theta,0,1977.6534230511004,906.9633002455736,73140.6651,3.3415
getpic-20230309-185850,0,20230309-185852,4852,cw,cruise,theta,0,1876.5965959855178,981.322320789962,74123.8181,3.4786
getpic-20230309-192214,0,20230309-192217,4852,cw,cruise,theta,0,1979.1780722866934,943.6153149257418,72810.1304,3.3061
xy60-20230309-200234,0,20230309-200241,4852,cw,cruise,phi,47.50431284444444,1861.5761290519838,793.4618229419048,72907.7424,3.4127
xy60-20230309-200234,0,20230309-200253,4852,ccw,cruise,phi,17.208743744444444,1854.7828009479838,835.6215372640456,74971.9740,3.5305
xy60-20230309-200234,0,20230309-200305,4852,ccw,cruise,phi,6.949377234444443,1855.609709797017,871.9633713294843,75932.5823,3.4831
xy60-20230309-200403,0,20230309-200411,4852,cw,cruise,phi,28.20793374444444,1857.1453739770516,799.0790998075344,74363.6978,3.4270
xy60-20230309-200403,0,20230309-200423,4852,ccw,cruise,phi,17.263243554444443,1857.7454511783449,829.1544549665057,76217.1305,3.5057
xy60-20230309-200403,0,20230309-200435,4852,ccw,cruise,phi,6.979000784444443,1856.2241322674179,868.0970956066803,76028.9668,3.4824
xy60-20230309-200403,0,20230309-200447,4852,ccw,cruise,phi,-3.9508312455555563,1855.7395469197272,905.8030475993471,76448.2409,3.5461
xy60-20230309-200403,0,20230309-200458,4852,cw,cruise,phi,7.434568854444445,1854.9362250850347,939.7458135696131,79195.0953,3.8035
xy60-20230309-200403,0,20230309-200510,4852,cw,cruise,phi,18.215877124444443,1852.4728901424812,973.0946182111902,78006.3382,3.6275
xy60-20230309-200403,0,20230309-200522,4852,ccw,cruise,phi,-2.2076421155555566,1891.3899313667887,764.5102399695512,73657.6028,3.4005
xy60-20230309-200403,0,20230309-200534,4852,ccw,cruise,phi,28.327408784444444,1892.0367500469858,798.2154513316759,74314.9347,3.3974
xy60-20230309-200403,0,20230309-200545,4852,ccw,cruise,phi,16.705711754444444,1891.3794371682025,835.0074214863255,76340.6015,3.4494
xy60-20230309-200403,0,20230309-200557,4852,ccw,cruise,phi,6.377822804444444,1890.37975277663,872.0570140080805,76496.6514,3.4682
xy60-20230309-200403,0,20230309-200608,4852,ccw,cruise,phi,-3.9376198655555563,1890.606211622258,906.0069304607291,79329.0302,3.8175
xy60-20230309-200403,0,20230309-200620,4852,cw,cruise,phi,8.127869304444443,1889.4211457302163,939.595224230118,74243.5420,3.4878
xy60-20230309-200403,0,20230309-200633,4852,cw,cruise,phi,16.831959784444443,1886.5422511498323,974.0910455631846,74593.3311,3.4428
xy60-20230309-200403,0,20230309-200645,4852,cw,cruise,phi,26.452316064444442,1886.1789557186976,1008.8008017249246,74891.8039,3.4522
xy60-20230309-200403,0,20230309-200657,4852,ccw,cruise,phi,18.599890874444444,1928.6265583413408,763.9670446305234,71200.2345,3.3040
xy60-20230309-200403,0,20230309-200708,4852,ccw,cruise,phi,26.405173714444444,1923.619066583012,802.524664107358,73676.1905,3.4160
xy60-20230309-200403,0,20230309-200720,4852,ccw,cruise,phi,17.830074114444443,1926.4150929567304,835.1320608066278,75093.0706,3.4117
xy60-20230309-200403,0,20230309-200733,4852,ccw,cruise,phi,9.830676354444442,1925.4047750217496,871.3110698100961,74586.4841,3.4882
xy60-20230309-200403,0,20230309-200745,4852,ccw,cruise,theta,32.72302598444444,1925.4820431744774,905.9249589543878,75543.1854,3.4434
xy60-20230309-200403,0,20230309-200754,4852,cw,cruise,phi,11.525547304444444,1923.2512619682304,939.1181676184316,73850.7357,3.3936
xy60-20230309-200403,0,20230309-200807,4852,cw,cruise,phi,19.260827324444445,1920.4814076579398,974.9877303064284,73584.3783,3.3956
xy60-20230309-200403,0,20230309-200818,4852,cw,cruise,phi,25.068746994444442,1920.5117111230659,1010.1115927044546,75000.6707,3.4413
xy60-20230309-200403,0,20230309-200830,4852,ccw,cruise,phi,7.449829024444442,1964.4611367939717,764.6800202481868,72465.4830,3.2660
xy60-20230309-200403,0,20230309-200842,4852,ccw,cruise,phi,27.123913514444443,1957.9121961784597,801.8851040205132,72204.0706,3.2970
xy60-20230309-200403,0,20230309-200854,4852,ccw,cruise,phi,21.201912574444442,1959.3190322870516,836.5881578346506,74283.7849,3.4324
xy60-20230309-200403,0,20230309-200905,4852,ccw,cruise,phi,17.21375802444444,1958.2666298571999,873.1857149986654,74848.2137,3.4290
xy60-20230309-200403,0,20230309-200917,4852,ccw,cruise,phi,-3.8741895355555567,1960.2147076434758,906.0313154442291,73741.9593,3.3404
xy60-20230309-200403,0,20230309-200928,4852,cw,cruise,phi,18.909688364444445,1952.3753916064188,937.9917744909435,72178.1189,3.3397
xy60-20230309-200403,0,20230309-200940,4852,cw,cruise,phi,22.590027614444445,1954.1020198407973,976.3872904446486,72634.9402,3.3510
xy60-20230309-200403,0,20230309-200952,4852,cw,cruise,phi,25.834180974444443,1951.3653719678996,1010.7087718245664,72789.2744,3.3433
xy60-20230309-200403,0,20230309-201004,4852,ccw,cruise,phi,-2.256713045555556,1996.8811623396457,765.1087725670346,71019.6656,3.2643
xy60-20230309-200403,0,20230309-201015,4852,ccw,cruise,phi,27.464061024444444,1994.3100692435223,799.4288914697368,72581.3991,3.2774
xy60-20230309-200403,0,20230309-201027,4852,ccw,cruise,phi,22.59175158444444,1994.0295812428958,835.9629288654063,72616.4296,3.3168
xy60-20230309-200403,0,20230309-201039,4852,ccw,cruise,phi,17.17359227444444,1993.0019076368546,869.2139976303329,72032.2852,3.3094
xy60-20230309-200403,0,20230309-201051,4852,ccw,cruise,phi,-3.9548007755555563,1994.4936502510432,906.669802266594,73171.1446,3.3099
xy60-20230309-200403,0,20230309-201103,4852,cw,cruise,phi,18.929940554444443,1985.4524015942575,943.5947372488154,73006.7814,3.2973
xy60-20230309-200403,0,20230309-201115,4852,cw,cruise,phi,22.568547074444442,1987.0684622277506,979.0822826295264,77573.8933,3.4514
xy60-20230309-200403,0,20230309-201128,4852,cw,cruise,phi,25.786206914444445,1990.382973866388,1012.8751320377916,73661.3290,3.3753
xy60-20230309-200403,0,20230309-201141,4852,cw,cruise,phi,5.715953964444443,2033.0866863651358,766.2208554372874,71950.2118,3.2414
xy60-20230309-200403,0,20230309-201153,4852,ccw,cruise,phi,26.816429064444442,2030.0629403901567,799.5458887733728,71579.9270,3.2685
xy60-20230309-200403,0,20230309-201205,4852,ccw,cruise,phi,19.213618504444444,2030.1575286343912,836.4026492610764,71949.2906,3.2862
xy60-20230309-200403,0,20230309-201218,4852,ccw,cruise,phi,9.760691104444444,2029.9248040278737,871.1963696433315,73039.9191,3.2949
xy60-20230309-200403,0,20230309-201230,4852,cw,cruise,phi,-2.1633624055555565,2029.280841550038,907.7362857857204,73186.3779,3.3084
xy60-20230309-200403,0,20230309-201242,4852,cw,cruise,phi,11.534316224444444,2026.5933668374266,944.601620686831,73169.3652,3.2869
xy60-20230309-200403,0,20230309-201254,4852,cw,cruise,phi,19.216525514444445,2027.4181395629194,979.523319235661,73128.1407,3.2902
xy60-20230309-200403,0,20230309-201307,4852,cw,cruise,phi,25.065105804444443,2022.7867523993555,1015.0470980351398,79135.0202,3.5840
xy60-20230309-200403,0,20230309-201319,4852,cw,cruise,phi,16.863439484444445,2068.7018487731893,767.9496495279975,71739.1669,3.2471
xy60-20230309-200403,0,20230309-201331,4852,ccw,cruise,phi,28.26988793444444,2065.3816261832594,800.0346741623997,71693.7262,3.2679
xy60-20230309-200403,0,20230309-201343,4852,ccw,cruise,phi,16.793230684444442,2065.6195203731913,837.7117196435597,72656.7784,3.2658
xy60-20230309-200403,0,20230309-201355,4852,ccw,cruise,phi,6.352781254444443,2065.1823725585355,872.9995308488867,73010.2113,3.2839
xy60-20230309-200403,0,20230309-201408,4852,ccw,cruise,phi,-3.9559729255555567,2064.182926043355,908.9214402976814,73155.5852,3.2925
xy60-20230309-200403,0,20230309-201420,4852,cw,cruise,phi,8.119878934444444,2062.485438320407,945.268184588805,73725.8611,3.2738
xy60-20230309-200403,0,20230309-201433,4852,cw,cruise,phi,16.814979034444445,2066.5855959495548,976.4483299543421,73175.3986,3.2736
xy60-20230309-200403,0,20230309-201445,4852,cw,cruise,phi,26.462960064444445,2058.256141044454,1016.3633257836104,75236.3672,3.4499
xy60-20230309-200403,0,20230309-201457,4852,ccw,cruise,phi,-2.2553814455555568,2101.638978778131,802.2466367769588,72637.7352,3.2262
xy60-20230309-200403,0,20230309-201509,4852,ccw,cruise,phi,18.531952284444444,2100.9219962958846,836.1954664174212,72614.9328,3.2482
xy60-20230309-200403,0,20230309-201521,4852,ccw,cruise,phi,6.995685834444442,2100.117075456,874.3467209342613,72595.8757,3.2517
xy60-20230309-200403,0,20230309-201533,4852,ccw,cruise,phi,-3.9137568555555564,2099.0350369590665,910.1056565823131,72865.3837,3.2608
xy60-20230309-200403,0,20230309-201545,4852,cw,cruise,phi,7.389581594444444,2097.701052994487,945.8791680778551,73332.1309,3.2824
xy60-20230309-200403,0,20230309-201558,4852,cw,cruise,phi,18.250574514444445,2098.410917832996,979.5051889210567,73082.1512,3.2648
xy60-20230309-202147,0,20230309-202155,4852,ccw,cruise,phi,-2.2278291955555565,1858.389092857647,795.4258759169319,72788.3815,3.3796
xy60-20230309-202147,0,20230309-202207,4852,ccw,cruise,phi,19.019401264444443,1858.2799382723185,828.1482832240833,74209.8572,3.4400
xy60-20230309-202147,0,20230309-202218,4852,ccw,cruise,phi,6.949311294444444,1855.6731927578112,871.7572441730446,74963.3541,3.5105
xy60-20230309-202147,0,20230309-202231,4852,ccw,cruise,phi,-3.9604529455555566,1855.7642304148994,905.7425226703849,76467.7468,3.5799
xy60-20230309-202147,0,20230309-202243,4852,cw,cruise,phi,7.466495494444445,1854.946308051579,939.7588194033045,78476.5701,3.6485
xy60-20230309-202147,0,20230309-202255,4852,cw,cruise,phi,16.420493074444444,1854.8987966445088,974.3933627053533,76763.1600,3.5375
xy60-20230309-202147,0,20230309-202307,4852,cw,cruise,phi,-3.9730324055555566,1890.1202345493887,766.906554818705,74940.0632,3.3668
xy60-20230309-202147,0,20230309-202318,4852,ccw,cruise,phi,28.382261084444444,1889.3061072205917,803.4691565319099,73907.2964,3.4023
xy60-20230309-202147,0,20230309-202330,4852,ccw,cruise,phi,14.944628654444443,1889.8428288440778,837.7580115938367,75357.7406,3.4829
xy60-20230309-202147,0,20230309-202342,4852,ccw,cruise,phi,6.2974202044444425,1890.3803314775296,872.0233050748991,76718.9328,3.4697
xy60-20230309-202147,0,20230309-202354,4852,ccw,cruise,phi,-3.9331266455555567,1890.614333567482,905.9824113749146,79072.2261,3.7354
xy60-20230309-202147,0,20230309-202405,4852,cw,cruise,phi,8.137920294444443,1889.4329332495934,939.5890481028538,73845.7080,3.4673
xy60-20230309-202147,0,20230309-202417,4852,cw,cruise,phi,15.043102314444443,1889.2678597833274,974.2864901268215,74501.9354,3.4503
xy60-20230309-202147,0,20230309-202428,4852,cw,cruise,phi,26.45122495444444,1888.7420877520517,1009.110377403995,74740.6509,3.4237
xy60-20230309-202147,0,20230309-202440,4852,ccw,cruise,phi,18.562774634444445,1923.438183594812,767.8448964477799,71249.2823,3.2925
xy60-20230309-202147,0,20230309-202452,4852,ccw,cruise,phi,24.72956989444444,1923.7056024680032,802.5167379341738,73601.1811,3.3959
xy60-20230309-202147,0,20230309-202504,4852,ccw,cruise,phi,17.797192594444443,1923.8396259829012,837.7472866511303,75100.9858,3.4346
xy60-20230309-202147,0,20230309-202515,4852,ccw,cruise,phi,9.820959814444443,1924.9586754151774,872.8424516909743,76440.2473,3.4678
xy60-20230309-202147,0,20230309-202527,4852,cw,cruise,phi,-2.1698018855555565,1925.5343963884322,905.9081243159452,75440.8177,3.4212
xy60-20230309-202147,0,20230309-202538,4852,cw,cruise,phi,9.764632734444444,1925.9428958606081,938.4004821699561,73159.4032,3.4102
xy60-20230309-202147,0,20230309-202550,4852,cw,cruise,phi,19.283103864444442,1922.7555973976716,973.8883945547069,74638.2041,3.4182
xy60-20230309-202147,0,20230309-202602,4852,cw,cruise,phi,25.08835586444444,1923.0356562719924,1009.4107541755129,73737.2936,3.3963
xy60-20230309-202147,0,20230309-202614,4852,ccw,cruise,phi,7.422915594444444,1958.8413296516028,767.1489128517505,72545.7215,3.2829
xy60-20230309-202147,0,20230309-202625,4852,ccw,cruise,phi,25.446923794444444,1958.0645679920078,801.8628815871406,71821.6235,3.3017
xy60-20230309-202147,0,20230309-202637,4852,ccw,cruise,phi,21.192371224444443,1957.657922668649,837.2126904158046,75168.8076,3.4223
xy60-20230309-202147,0,20230309-202648,4852,ccw,cruise,phi,17.209147424444442,1957.819090163929,873.8085028183859,74797.1570,3.4187
xy60-20230309-202147,0,20230309-202700,4852,ccw,cruise,phi,-3.8907204655555567,1960.2367472724093,905.9109718365339,73988.6349,3.3310
xy60-20230309-202147,0,20230309-202712,4852,cw,cruise,phi,18.978513974444443,1952.414316129138,937.9745179362129,72465.4513,3.3304
xy60-20230309-202147,0,20230309-202724,4852,cw,cruise,phi,20.813584764444442,1956.1953758218178,974.6304293906308,73147.4919,3.3293
xy60-20230309-202147,0,20230309-202735,4852,cw,cruise,phi,25.793906294444444,1957.4074278913774,1009.9670479030295,72437.0601,3.3574
xy60-20230309-202147,0,20230309-202748,4852,cw,cruise,phi,-3.9014681855555566,1994.772629575342,766.5867986249056,71656.2138,3.2422
xy60-20230309-202147,0,20230309-202800,4852,ccw,cruise,phi,27.531505024444442,1992.505410558809,801.4336161584605,72970.3277,3.2638
xy60-20230309-202147,0,20230309-202812,4852,ccw,cruise,phi,20.783605734444443,1992.499534318461,835.5125090871111,73021.9935,3.3117
xy60-20230309-202147,0,20230309-202824,4852,ccw,cruise,phi,17.17359227444444,1992.309807298948,868.7424423947875,72145.0263,3.3064
xy60-20230309-202147,0,20230309-202835,4852,cw,cruise,theta,94.66159503444445,1994.9264098933259,906.0985893734238,73903.5246,3.3062
xy60-20230309-202147,0,20230309-202844,4852,cw,cruise,phi,19.008037204444445,1987.1647582388107,943.3287975060555,73237.9220,3.3063
xy60-20230309-202147,0,20230309-202855,4852,cw,cruise,phi,20.766791354444443,1990.9944778365152,976.293660676171,73592.3907,3.3217
xy60-20230309-202147,0,20230309-202907,4852,cw,cruise,phi,25.781322974444443,1991.857810103255,1010.8671415988103,74172.0675,3.3418
xy60-20230309-202147,0,20230309-202918,4852,cw,cruise,phi,5.712674694444443,2030.479010387607,766.8114090779806,71701.1644,3.2426
xy60-20230309-202147,0,20230309-202930,4852,ccw,cruise,phi,26.894079194444444,2027.4940281347,800.636746882125,73064.2887,3.2350
xy60-20230309-202147,0,20230309-202942,4852,ccw,cruise,phi,17.343450064444443,2028.5626022105098,834.8270635949821,72047.3059,3.3004
xy60-20230309-202147,0,20230309-202954,4852,ccw,cruise,phi,9.771579864444442,2029.3748585806693,869.6026912883087,73405.9114,3.2809
xy60-20230309-202147,0,20230309-203007,4852,cw,cruise,phi,-2.1687947755555568,2029.8260801297909,906.1071048405137,73681.6002,3.3014
xy60-20230309-202147,0,20230309-203018,4852,cw,cruise,phi,9.754989774444443,2027.5310058536186,940.4275897071411,72921.9387,3.2911
xy60-20230309-202147,0,20230309-203030,4852,cw,cruise,phi,19.236140584444442,2030.540931419499,975.2905437252742,73612.4421,3.2943
xy60-20230309-202147,0,20230309-203043,4852,cw,cruise,phi,25.03445894444444,2027.8705880746002,1011.2868553459575,74972.6442,3.3654
xy60-20230309-202147,0,20230309-203055,4852,cw,cruise,phi,16.89191375444444,2066.0695378309088,767.5100607924155,71784.8239,3.2363
xy60-20230309-202147,0,20230309-203107,4852,ccw,cruise,phi,28.33641353444444,2062.718508888733,799.981400687297,72262.5568,3.2489
xy60-20230309-202147,0,20230309-203118,4852,ccw,cruise,phi,15.017076334444443,2063.9617195625283,835.117989127401,72844.7861,3.2682
xy60-20230309-202147,0,20230309-203131,4852,ccw,cruise,phi,6.2782927344444435,2064.6663073694103,870.2448383395598,72904.5385,3.2865
xy60-20230309-202147,0,20230309-203142,4852,ccw,cruise,phi,-3.9406844055555563,2064.756905415952,906.3296295237437,73081.8468,3.3010
xy60-20230309-202147,0,20230309-203154,4852,cw,cruise,phi,8.115811124444443,2064.3016942173385,942.4241237504807,73491.0136,3.2533
xy60-20230309-202147,0,20230309-203205,4852,cw,cruise,phi,15.027532374444444,2063.3806991145284,977.0630907858498,72747.2306,3.3095
xy60-20230309-202147,0,20230309-203217,4852,cw,cruise,phi,26.44197226444444,2063.379979377842,1011.4224292646816,73543.6669,3.3064
xy60-20230309-202147,0,20230309-203228,4852,cw,cruise,phi,-3.8981871855555563,2099.248357304997,801.0284565227122,72506.7376,3.2387
xy60-20230309-202147,0,20230309-203240,4852,ccw,cruise,phi,18.557624474444445,2098.663807095875,835.1745978144021,72922.2164,3.2601
xy60-20230309-202147,0,20230309-203252,4852,ccw,cruise,phi,5.207439054444443,2099.550504237542,870.4258410616761,73069.6586,3.2431
xy60-20230309-202147,0,20230309-203304,4852,ccw,cruise,phi,-3.9584406355555566,2099.622732459779,906.2602390054593,72814.0632,3.2676
xy60-20230309-202147,0,20230309-203315,4852,cw,cruise,phi,7.4201140444444444,2099.386451277948,942.2137984932257,73003.9475,3.2768
xy60-20230309-202147,0,20230309-203327,4852,cw,cruise,phi,16.447480764444443,2101.414751314357,973.0595612554444,72134.2357,3.3023
xy60-20230309-211402,0,20230309-211410,4852,cw,cruise,phi,15.525716744444445,1856.1926849098977,799.6756452350031,75192.8061,3.4936
xy60-20230309-211402,0,20230309-211422,4852,ccw,cruise,phi,19.650219734444445,1857.6593567072475,833.2660353915619,74223.8183,3.4722
xy60-20230309-211402,0,20230309-211434,4852,ccw,cruise,phi,5.159563344444443,1855.7283702816046,871.6388305619986,74656.0668,3.5266
xy60-20230309-211402,0,20230309-211445,4852,ccw,cruise,theta,12.053153664444444,1855.8266989915055,905.8107787653832,77684.6910,3.5609
xy60-20230309-211402,0,20230309-211455,4852,cw,cruise,phi,7.517275324444444,1854.9490820598076,939.7261004025529,78049.8306,3.6007
xy60-20230309-211402,0,20230309-211506,4852,cw,cruise,phi,16.436735654444444,1854.8930739828138,974.4189437797705,75939.7657,3.5106
xy60-20230309-211402,0,20230309-211518,4852,cw,cruise,theta,87.22446580444443,1890.00942588215,766.9093850789573,75511.0597,3.3550
xy60-20230309-211402,0,20230309-211528,4852,ccw,cruise,phi,28.470228334444442,1889.3257833900834,803.5128666834123,74103.7090,3.4397
xy60-20230309-211402,0,20230309-211541,4852,ccw,cruise,phi,14.901612624444443,1889.9029993881397,837.7417707879589,76225.3819,3.4858
xy60-20230309-211402,0,20230309-211554,4852,ccw,cruise,phi,6.260689134444442,1890.374764672154,871.946522715993,76838.5555,3.4695
xy60-20230309-211402,0,20230309-211606,4852,ccw,cruise,phi,-3.9175281055555566,1890.5986710461495,905.9762653063694,78108.2494,3.6219
xy60-20230309-211402,0,20230309-211618,4852,cw,cruise,phi,8.126777804444444,1889.457201502081,939.5677567808528,73741.1576,3.4626
xy60-20230309-211402,0,20230309-211631,4852,cw,cruise,phi,15.069635194444444,1889.2663167884004,974.27509170197,74048.9322,3.4472
xy60-20230309-211402,0,20230309-211644,4852,cw,cruise,phi,26.457848314444444,1888.7558293748548,1009.1242635144739,74453.0842,3.4231
xy60-20230309-211402,0,20230309-211656,4852,ccw,cruise,phi,18.567001564444443,1923.3280919462063,767.8826369187282,71317.8885,3.3055
xy60-20230309-211402,0,20230309-211709,4852,ccw,cruise,phi,24.741028124444444,1923.6913933974201,802.495394351716,73548.9773,3.3703
xy60-20230309-211402,0,20230309-211723,4852,ccw,cruise,phi,17.818634174444444,1923.8288068042534,837.7739800552946,74675.3705,3.4245
xy60-20230309-211402,0,20230309-211736,4852,ccw,cruise,phi,9.813161884444442,1924.9773288953868,872.77849279943,76481.2382,3.4701
xy60-20230309-211402,0,20230309-211748,4852,cw,cruise,phi,-2.1701297555555565,1925.5406040939924,905.8836073055355,74928.5852,3.4209
xy60-20230309-211402,0,20230309-211801,4852,cw,cruise,phi,9.774306964444444,1925.9640362431414,938.3775544301875,73192.8100,3.4116
xy60-20230309-211402,0,20230309-211814,4852,cw,cruise,phi,19.306178344444444,1922.7470555167085,973.9070082977967,73902.7658,3.3833
xy60-20230309-211402,0,20230309-211826,4852,cw,cruise,phi,25.071408794444444,1923.0498094188044,1009.3802140582358,73026.7789,3.3939
xy60-20230309-211402,0,20230309-211838,4852,ccw,cruise,phi,7.386982564444443,1958.689685444616,767.1238817738823,71633.1542,3.3090
xy60-20230309-211402,0,20230309-211849,4852,ccw,cruise,phi,25.493519424444443,1958.060822063875,801.8973076533417,70984.6116,3.3093
xy60-20230309-211402,0,20230309-211901,4852,ccw,cruise,phi,21.166584884444443,1957.6329181920617,837.193134065096,74737.3724,3.4044
xy60-20230309-211402,0,20230309-211914,4852,ccw,cruise,phi,17.22856574444444,1957.8209156041642,873.8287231831451,74803.6094,3.4159
xy60-20230309-211402,0,20230309-211926,4852,ccw,cruise,phi,-3.8999819055555567,1960.1861776910123,905.8449850625415,74325.9638,3.3701
xy60-20230309-211402,0,20230309-211938,4852,cw,cruise,phi,18.985646794444445,1952.4711407454317,937.9873177465607,72449.2026,3.3401
xy60-20230309-211402,0,20230309-211951,4852,cw,cruise,phi,20.823886704444444,1956.2442940817632,974.6272541983111,73117.4516,3.3418
xy60-20230309-211402,0,20230309-212005,4852,cw,cruise,phi,25.805653944444444,1957.3687984752887,1009.9507506248658,72485.3251,3.3601
xy60-20230309-211402,0,20230309-212018,4852,cw,cruise,phi,-3.8920641355555565,1994.6197828654786,766.5619179485017,73154.3946,3.2312
xy60-20230309-211402,0,20230309-212031,4852,ccw,cruise,phi,27.534965344444444,1992.5203080691567,801.4284100423001,73013.3486,3.2671
xy60-20230309-211402,0,20230309-212044,4852,ccw,cruise,phi,20.78959953444444,1992.4678315088588,835.5138421255658,72899.8340,3.3122
xy60-20230309-211402,0,20230309-212058,4852,ccw,cruise,phi,17.166634214444443,1992.2640980681904,868.7272103221766,72139.8343,3.3086
xy60-20230309-211402,0,20230309-212112,4852,cw,cruise,theta,94.76789842444444,1994.80860904522,906.1373520877121,73376.4396,3.3126
xy60-20230309-211402,0,20230309-212122,4852,cw,cruise,phi,19.045508184444444,1987.1770417203886,943.3720165611604,73238.6589,3.3078
xy60-20230309-211402,0,20230309-212135,4852,cw,cruise,phi,20.734996244444442,1990.9822227551767,976.2839102090952,72804.4811,3.3341
xy60-20230309-211402,0,20230309-212148,4852,cw,cruise,phi,25.790351844444444,1991.9842580268382,1010.8620737123105,75790.0071,3.3623
xy60-20230309-211402,0,20230309-212201,4852,cw,cruise,phi,5.703391954444443,2030.408895402932,766.773842196806,71908.7906,3.2408
